song.id,acousticness,analysis_url,artist.id,artist.name,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,isBanger,is_local,key,linked_from,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
2ySQ5XpzsiPn0OkMX7Agw1,0.993,https://api.spotify.com/v1/audio-analysis/2ySQ5XpzsiPn0OkMX7Agw1,2zhxw6A7BNmwZpgCJkjwRz,Enzo,13,0.273,1,190000,0.00195,False,False,SEYOK1506151,https://api.spotify.com/v1/tracks/2ySQ5XpzsiPn0OkMX7Agw1,2ySQ5XpzsiPn0OkMX7Agw1,0.868,False,False,8,,0.0887,-31.393,1,Silver Sky,63,https://p.scdn.co/mp3-preview/35547676cbab39720ace6931dfa3859aa8beafe3?cid=b48aa986c53946d3b37781455e256dd4,0.0418,72.179,3,True,https://api.spotify.com/v1/tracks/2ySQ5XpzsiPn0OkMX7Agw1,4,audio_features,spotify:track:2ySQ5XpzsiPn0OkMX7Agw1,0.0922
49cwPSsc6btfr0uPrxtDWZ,0.995,https://api.spotify.com/v1/audio-analysis/49cwPSsc6btfr0uPrxtDWZ,58c41fbN8x9viByYPYSdSc,Clarence Öfwerman,11,0.59,1,222061,0.0913,False,False,SE5IB1800723,https://api.spotify.com/v1/tracks/49cwPSsc6btfr0uPrxtDWZ,49cwPSsc6btfr0uPrxtDWZ,0.962,False,False,4,,0.128,-19.751,0,Summer Waltz,64,https://p.scdn.co/mp3-preview/0f001357630380e2881f375d4e0fec9fda69749a?cid=b48aa986c53946d3b37781455e256dd4,0.0638,78.09,4,True,https://api.spotify.com/v1/tracks/49cwPSsc6btfr0uPrxtDWZ,1,audio_features,spotify:track:49cwPSsc6btfr0uPrxtDWZ,0.429
02xmGU9unopKjpblPRC67j,0.992,https://api.spotify.com/v1/audio-analysis/02xmGU9unopKjpblPRC67j,2VZNmg4vCnew4Pavo8zDdW,Max Richter,22,0.373,1,99867,0.117,False,False,GBDCA0300288,https://api.spotify.com/v1/tracks/02xmGU9unopKjpblPRC67j,02xmGU9unopKjpblPRC67j,0.909,False,False,10,,0.111,-25.222,0,Written on the Sky,59,https://p.scdn.co/mp3-preview/ed0f6112bbbbc7b98af8fde37e9364828ff64999?cid=b48aa986c53946d3b37781455e256dd4,0.0511,125.288,3,True,https://api.spotify.com/v1/tracks/02xmGU9unopKjpblPRC67j,10,audio_features,spotify:track:02xmGU9unopKjpblPRC67j,0.189
1BkATl6u7ttnmZi6Y3vfcQ,0.985,https://api.spotify.com/v1/audio-analysis/1BkATl6u7ttnmZi6Y3vfcQ,5TxyXnLkmonAVNpdgJ7z4C,Regina Mira,15,0.238,1,141500,0.0727,False,False,SE5IB1600021,https://api.spotify.com/v1/tracks/1BkATl6u7ttnmZi6Y3vfcQ,1BkATl6u7ttnmZi6Y3vfcQ,0.916,False,False,0,,0.067,-21.935,1,La Valse D'Amélie,62,https://p.scdn.co/mp3-preview/aca0569ce3414a9c0cde12d4ade6ca94fd7f093c?cid=b48aa986c53946d3b37781455e256dd4,0.0382,83.707,4,True,https://api.spotify.com/v1/tracks/1BkATl6u7ttnmZi6Y3vfcQ,1,audio_features,spotify:track:1BkATl6u7ttnmZi6Y3vfcQ,0.12
5C0pEMNp1Qr4LNDI3T7eVF,0.991,https://api.spotify.com/v1/audio-analysis/5C0pEMNp1Qr4LNDI3T7eVF,4FX5p8T76gw69sWyPbggCj,Charles Bolt,14,0.495,1,197566,0.0406,False,False,,https://api.spotify.com/v1/tracks/5C0pEMNp1Qr4LNDI3T7eVF,5C0pEMNp1Qr4LNDI3T7eVF,0.928,False,False,3,,0.104,-24.758,0,Far and Beyond,63,https://p.scdn.co/mp3-preview/b620b120bcd884845d38f4d22c2a019b043b0036?cid=b48aa986c53946d3b37781455e256dd4,0.0499,151.974,4,True,https://api.spotify.com/v1/tracks/5C0pEMNp1Qr4LNDI3T7eVF,8,audio_features,spotify:track:5C0pEMNp1Qr4LNDI3T7eVF,0.144
08j4QJ7vkLcWRjtrkUWTzc,0.987,https://api.spotify.com/v1/audio-analysis/08j4QJ7vkLcWRjtrkUWTzc,3vyBIFbCPSFdrzamx6G60r,Elba,14,0.322,1,163960,0.0231,False,False,SE5IB1600010,https://api.spotify.com/v1/tracks/08j4QJ7vkLcWRjtrkUWTzc,08j4QJ7vkLcWRjtrkUWTzc,0.924,False,False,10,,0.108,-24.111,0,And Along Came the Rain,63,https://p.scdn.co/mp3-preview/ef05f3d1d8c04ca45a9b7eed7b7397b52a3987b9?cid=b48aa986c53946d3b37781455e256dd4,0.0411,69.031,4,True,https://api.spotify.com/v1/tracks/08j4QJ7vkLcWRjtrkUWTzc,7,audio_features,spotify:track:08j4QJ7vkLcWRjtrkUWTzc,0.0844
1DUSuNhF8P5vUGNPpQiZa5,0.543,https://api.spotify.com/v1/audio-analysis/1DUSuNhF8P5vUGNPpQiZa5,6LuN9FCkKOj5PcnpouEgny,Khalid,43,0.645,1,166101,0.568,False,False,USRC11900407,https://api.spotify.com/v1/tracks/1DUSuNhF8P5vUGNPpQiZa5,1DUSuNhF8P5vUGNPpQiZa5,0.266,False,False,5,,0.257,-9.127,0,My Bad,90,https://p.scdn.co/mp3-preview/ca9b72f2d3b9fc284eb7f2e85774160b6cf13e68?cid=b48aa986c53946d3b37781455e256dd4,0.0823,84.999,4,True,https://api.spotify.com/v1/tracks/1DUSuNhF8P5vUGNPpQiZa5,1,audio_features,spotify:track:1DUSuNhF8P5vUGNPpQiZa5,0.391
4txc3txsIt81diMzGhrVPS,0.39,https://api.spotify.com/v1/audio-analysis/4txc3txsIt81diMzGhrVPS,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,66,0.853,1,221543,0.351,False,False,USUM71900767,https://api.spotify.com/v1/tracks/4txc3txsIt81diMzGhrVPS,4txc3txsIt81diMzGhrVPS,9.38e-06,False,False,7,,0.752,-10.198,1,wish you were gay,92,https://p.scdn.co/mp3-preview/b356446fa6765a17f64a5bfad8a23bf1ce85a5ab?cid=b48aa986c53946d3b37781455e256dd4,0.241,118.028,4,True,https://api.spotify.com/v1/tracks/4txc3txsIt81diMzGhrVPS,1,audio_features,spotify:track:4txc3txsIt81diMzGhrVPS,0.282
0mdIIgjVubCqYTBdCpP5k9,0.344,https://api.spotify.com/v1/audio-analysis/0mdIIgjVubCqYTBdCpP5k9,1TulCA2zO3YxAjQ7ZsvtDq,KIAN,25,0.783,1,215688,0.465,False,False,AUBEC1826597,https://api.spotify.com/v1/tracks/0mdIIgjVubCqYTBdCpP5k9,0mdIIgjVubCqYTBdCpP5k9,0,False,False,4,,0.0875,-7.335,0,Waiting,39,,0.0471,138.038,4,True,https://api.spotify.com/v1/tracks/0mdIIgjVubCqYTBdCpP5k9,1,audio_features,spotify:track:0mdIIgjVubCqYTBdCpP5k9,0.48
7COXchtUOMd6uIT6HvmRaI,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,"5JZ7CnR6gTvEMKX4g70Amv, 3WGpXCj9YhhfX11TToZcXP","Lauv, Troye Sivan",83,0.599,1,162583,0.733,False,False,GBKPL1933763,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,7COXchtUOMd6uIT6HvmRaI,0,False,False,11,,0.242,-7.058,1,i'm so tired...,95,https://p.scdn.co/mp3-preview/c066ee13f04cb53b3b5033079f06200a44b18cf1?cid=b48aa986c53946d3b37781455e256dd4,0.203,102.211,4,True,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,1,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534
2oVoSgGAlog02WQ2pLCxcT,0.629,https://api.spotify.com/v1/audio-analysis/2oVoSgGAlog02WQ2pLCxcT,"7z2avKuuiMAT4XZJFv8Rvh, 1Xylc3o4UrD53lo9CvFvVg","Tom Walker, Zara Larsson",14,0.644,1,212142,0.721,False,False,GBARL1800877,https://api.spotify.com/v1/tracks/2oVoSgGAlog02WQ2pLCxcT,2oVoSgGAlog02WQ2pLCxcT,7.52e-05,False,False,9,,0.146,-8.495,0,Now You're Gone (feat. Zara Larsson),77,https://p.scdn.co/mp3-preview/06a54e52b43e20e7fd919e64f17adcf02a5dc0b3?cid=b48aa986c53946d3b37781455e256dd4,0.431,101.503,4,True,https://api.spotify.com/v1/tracks/2oVoSgGAlog02WQ2pLCxcT,5,audio_features,spotify:track:2oVoSgGAlog02WQ2pLCxcT,0.233
0CZ8lquoTX2Dkg7Ak2inwA,0.648,https://api.spotify.com/v1/audio-analysis/0CZ8lquoTX2Dkg7Ak2inwA,6beUvFUlKliUYJdLOXNj9C,King Princess,59,0.6,1,225133,0.535,False,True,USSM11801303,https://api.spotify.com/v1/tracks/0CZ8lquoTX2Dkg7Ak2inwA,0CZ8lquoTX2Dkg7Ak2inwA,4.7e-06,False,False,4,,0.162,-7.043,1,1950,84,https://p.scdn.co/mp3-preview/d283f120c773725e74fc2582099dd6833b237a83?cid=b48aa986c53946d3b37781455e256dd4,0.107,71.912,4,True,https://api.spotify.com/v1/tracks/0CZ8lquoTX2Dkg7Ak2inwA,1,audio_features,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,0.269
2JqnpexlO9dmvjUMCaLCLJ,0.161,https://api.spotify.com/v1/audio-analysis/2JqnpexlO9dmvjUMCaLCLJ,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,52,0.55,1,205463,0.415,False,False,USWB11801903,https://api.spotify.com/v1/tracks/2JqnpexlO9dmvjUMCaLCLJ,2JqnpexlO9dmvjUMCaLCLJ,0,False,False,9,,0.108,-6.557,0,Love Someone,86,https://p.scdn.co/mp3-preview/04cf58ec4116750b72117e8b2331f3b0e3ce884f?cid=b48aa986c53946d3b37781455e256dd4,0.052,172.065,4,True,https://api.spotify.com/v1/tracks/2JqnpexlO9dmvjUMCaLCLJ,1,audio_features,spotify:track:2JqnpexlO9dmvjUMCaLCLJ,0.274
4JWQC6gyYoPRnxRxk0ta2M,0.0299,https://api.spotify.com/v1/audio-analysis/4JWQC6gyYoPRnxRxk0ta2M,"4EzkuveR9pLvDVFNx6foYD, 0ZED1XzwlLHW4ZaG4lOT6m","James Bay, Julia Michaels",39,0.631,1,176880,0.715,False,False,USUM71901255,https://api.spotify.com/v1/tracks/4JWQC6gyYoPRnxRxk0ta2M,4JWQC6gyYoPRnxRxk0ta2M,0,False,False,1,,0.121,-6.083,0,Peer Pressure (feat. Julia Michaels),82,https://p.scdn.co/mp3-preview/4ef5e7ce1f8b90eabb1b6a55e69b02b610ab8bf1?cid=b48aa986c53946d3b37781455e256dd4,0.0277,135.826,4,True,https://api.spotify.com/v1/tracks/4JWQC6gyYoPRnxRxk0ta2M,1,audio_features,spotify:track:4JWQC6gyYoPRnxRxk0ta2M,0.42
4zb3kFL9fXrrfTwIY4CcDy,0.834,https://api.spotify.com/v1/audio-analysis/4zb3kFL9fXrrfTwIY4CcDy,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,12,0.518,1,229783,0.465,False,False,GBUM71807638,https://api.spotify.com/v1/tracks/4zb3kFL9fXrrfTwIY4CcDy,4zb3kFL9fXrrfTwIY4CcDy,0,False,False,0,,0.203,-5.903,1,Flux,78,https://p.scdn.co/mp3-preview/0ee6aeb30454afeacbbccee54ed46c99ec5ef164?cid=b48aa986c53946d3b37781455e256dd4,0.0273,93.024,4,True,https://api.spotify.com/v1/tracks/4zb3kFL9fXrrfTwIY4CcDy,1,audio_features,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,0.302
2qXicQG06oT0ijKBznpgQv,0.202,https://api.spotify.com/v1/audio-analysis/2qXicQG06oT0ijKBznpgQv,5xkAtLTf309LAGZTbvULBn,Ruel,62,0.745,1,222320,0.477,False,False,USRC11801788,https://api.spotify.com/v1/tracks/2qXicQG06oT0ijKBznpgQv,2qXicQG06oT0ijKBznpgQv,0,False,False,11,,0.12,-7.706,0,Younger,79,https://p.scdn.co/mp3-preview/9a48f982b495df3506ea61bd78710d526481c22c?cid=b48aa986c53946d3b37781455e256dd4,0.088,136.055,4,True,https://api.spotify.com/v1/tracks/2qXicQG06oT0ijKBznpgQv,1,audio_features,spotify:track:2qXicQG06oT0ijKBznpgQv,0.454
0rTV5WefWd1J3OwIheTzxM,0.0501,https://api.spotify.com/v1/audio-analysis/0rTV5WefWd1J3OwIheTzxM,"6LuN9FCkKOj5PcnpouEgny, 6nS5roXSAGhTGr34W6n7Et","Khalid, Disclosure",91,0.9,1,197487,0.4,False,False,USRC11900004,https://api.spotify.com/v1/tracks/0rTV5WefWd1J3OwIheTzxM,0rTV5WefWd1J3OwIheTzxM,0,False,False,0,,0.0876,-8.443,1,Talk,95,https://p.scdn.co/mp3-preview/377020170b3fc0569afa2ab8935b9982323bddd2?cid=b48aa986c53946d3b37781455e256dd4,0.124,136.001,4,True,https://api.spotify.com/v1/tracks/0rTV5WefWd1J3OwIheTzxM,1,audio_features,spotify:track:0rTV5WefWd1J3OwIheTzxM,0.338
6lOWoTqVnAWXchddtTH31W,0.0153,https://api.spotify.com/v1/audio-analysis/6lOWoTqVnAWXchddtTH31W,7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,32,0.586,1,185863,0.624,False,False,GBARL1701655,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,6lOWoTqVnAWXchddtTH31W,1.78e-06,False,False,5,,0.133,-5.946,1,Leave a Light On,82,https://p.scdn.co/mp3-preview/1f0dd349b1a3898c0f7466a95fa437b1c77928d6?cid=b48aa986c53946d3b37781455e256dd4,0.113,68.976,4,True,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,1,audio_features,spotify:track:6lOWoTqVnAWXchddtTH31W,0.267
6xtcFXSo8H9BZN637BMVKS,0.288,https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,32,0.531,1,190000,0.854,False,False,GBAHS1800674,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,6xtcFXSo8H9BZN637BMVKS,0,False,False,10,,0.0773,-3.149,1,Let You Love Me,86,https://p.scdn.co/mp3-preview/4521432adc21bc9b46674870ecae9c9af2ed3c1d?cid=b48aa986c53946d3b37781455e256dd4,0.198,94.419,4,True,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,1,audio_features,spotify:track:6xtcFXSo8H9BZN637BMVKS,0.456
7uzmGiiJyRfuViKKK3lVmR,0.0161,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,35,0.71,1,131064,0.789,False,True,USAT21704227,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,7uzmGiiJyRfuViKKK3lVmR,2.77e-06,False,False,4,,0.451,-3.874,1,Mine,86,https://p.scdn.co/mp3-preview/139aec4c3e350d889e4f1108eb14654c3d70c376?cid=b48aa986c53946d3b37781455e256dd4,0.0722,142.929,4,True,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,14,audio_features,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.717
06b3VaFsqYqbvQj1zFV5KM,0.169,https://api.spotify.com/v1/audio-analysis/06b3VaFsqYqbvQj1zFV5KM,14rP13jdQNgQvuPA2AkBgm,Glades,14,0.594,1,187915,0.723,False,False,TCACL1613780,https://api.spotify.com/v1/tracks/06b3VaFsqYqbvQj1zFV5KM,06b3VaFsqYqbvQj1zFV5KM,0.000164,False,False,0,,0.0857,-6.598,1,Drive,20,,0.0275,128.026,4,True,https://api.spotify.com/v1/tracks/06b3VaFsqYqbvQj1zFV5KM,5,audio_features,spotify:track:06b3VaFsqYqbvQj1zFV5KM,0.369
5tAa8Uaqr4VvA3693mbIhU,0.423,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,40,0.665,1,190932,0.699,False,True,USSM11807704,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,5tAa8Uaqr4VvA3693mbIhU,0,False,False,11,,0.0969,-5.265,1,Ruin My Life,88,https://p.scdn.co/mp3-preview/ecf6c9e17477f5d2a03c78626694fdbc95170d01?cid=b48aa986c53946d3b37781455e256dd4,0.0578,124.896,4,True,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,1,audio_features,spotify:track:5tAa8Uaqr4VvA3693mbIhU,0.585
5rEvuW4YhwobKwGL1HPrXA,0.365,https://api.spotify.com/v1/audio-analysis/5rEvuW4YhwobKwGL1HPrXA,0gadJ2b9A4SKsB1RFkBb66,Passenger,12,0.479,1,252733,0.545,False,False,GBMQN1100004,https://api.spotify.com/v1/tracks/5rEvuW4YhwobKwGL1HPrXA,5rEvuW4YhwobKwGL1HPrXA,0,False,False,7,,0.0963,-7.346,1,Let Her Go,65,,0.0688,74.897,4,True,https://api.spotify.com/v1/tracks/5rEvuW4YhwobKwGL1HPrXA,2,audio_features,spotify:track:5rEvuW4YhwobKwGL1HPrXA,0.244
2RttW7RAu5nOAfq6YFvApB,0.536,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,96,0.522,1,207520,0.385,False,False,GBAHS1700028,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,2RttW7RAu5nOAfq6YFvApB,0,False,False,0,,0.135,-7.355,1,Happier,87,https://p.scdn.co/mp3-preview/e2f5edb569c73916428ec0a2e0b56a9f777851dd?cid=b48aa986c53946d3b37781455e256dd4,0.0288,89.792,4,True,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,7,audio_features,spotify:track:2RttW7RAu5nOAfq6YFvApB,0.236
5g45gvxgaYVuhkDACPnvfh,0.196,https://api.spotify.com/v1/audio-analysis/5g45gvxgaYVuhkDACPnvfh,0B3N0ZINFWvizfa8bKiz4v,James TW,19,0.714,1,231653,0.683,False,False,USUM71820513,https://api.spotify.com/v1/tracks/5g45gvxgaYVuhkDACPnvfh,5g45gvxgaYVuhkDACPnvfh,7.73e-06,False,False,11,,0.102,-6.333,1,You & Me,81,https://p.scdn.co/mp3-preview/ab8267d0e89261d58d710865a0b7bffd07fd7326?cid=b48aa986c53946d3b37781455e256dd4,0.0443,127.021,4,True,https://api.spotify.com/v1/tracks/5g45gvxgaYVuhkDACPnvfh,1,audio_features,spotify:track:5g45gvxgaYVuhkDACPnvfh,0.824
5TDxhVHsd9AxcWieCsYtcs,0.321,https://api.spotify.com/v1/audio-analysis/5TDxhVHsd9AxcWieCsYtcs,"2wUjUUtkb5lvLKcGKsKqsR, 2Ve76xf8WEVRRfanpQHgLs","Alessia Cara, Sebastian Kole",17,0.771,1,228000,0.514,False,False,USUM71506812,https://api.spotify.com/v1/tracks/5TDxhVHsd9AxcWieCsYtcs,5TDxhVHsd9AxcWieCsYtcs,2.82e-05,False,False,6,,0.0903,-5.834,1,Stone,62,,0.0324,128.022,4,True,https://api.spotify.com/v1/tracks/5TDxhVHsd9AxcWieCsYtcs,7,audio_features,spotify:track:5TDxhVHsd9AxcWieCsYtcs,0.337
6RCp9hJWSExTOzNHrN1hSZ,0.127,https://api.spotify.com/v1/audio-analysis/6RCp9hJWSExTOzNHrN1hSZ,1rw8ZTLnDHd74TWDDukjVi,Conrad Sewell,13,0.672,1,250821,0.764,False,False,QMCE31801809,https://api.spotify.com/v1/tracks/6RCp9hJWSExTOzNHrN1hSZ,6RCp9hJWSExTOzNHrN1hSZ,0,False,False,0,,0.0735,-5.067,1,Healing Hands,63,,0.0678,105.004,4,True,https://api.spotify.com/v1/tracks/6RCp9hJWSExTOzNHrN1hSZ,2,audio_features,spotify:track:6RCp9hJWSExTOzNHrN1hSZ,0.438
7hDVYcQq6MxkdJGweuCtl9,0.816,https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,80,0.511,1,200379,0.363,False,False,US23A1500056,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,7hDVYcQq6MxkdJGweuCtl9,0.0317,False,False,4,,0.084,-7.65,0,ocean eyes,87,https://p.scdn.co/mp3-preview/2213085e3d5611f116df5c3fa3e27086505977b3?cid=b48aa986c53946d3b37781455e256dd4,0.041,144.892,4,True,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,7,audio_features,spotify:track:7hDVYcQq6MxkdJGweuCtl9,0.169
1tnusyVNhzamoCgTG0RLf1,0.964,https://api.spotify.com/v1/audio-analysis/1tnusyVNhzamoCgTG0RLf1,25tMQOrIU4LlUo6Sv8v5SE,Gavin James,15,0.427,1,250573,0.127,False,False,GB45A1600447,https://api.spotify.com/v1/tracks/1tnusyVNhzamoCgTG0RLf1,1tnusyVNhzamoCgTG0RLf1,1.92e-06,False,False,7,,0.109,-12.731,1,Nervous - Acoustic,7,,0.0419,76.357,4,True,https://api.spotify.com/v1/tracks/1tnusyVNhzamoCgTG0RLf1,1,audio_features,spotify:track:1tnusyVNhzamoCgTG0RLf1,0.259
2rPE9A1vEgShuZxxzR2tZH,0.28,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,103,0.724,1,207333,0.647,False,True,USUM71819361,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,2rPE9A1vEgShuZxxzR2tZH,0,False,False,1,,0.102,-5.642,1,"thank u, next",91,,0.0658,106.96,4,True,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,1,audio_features,spotify:track:2rPE9A1vEgShuZxxzR2tZH,0.435
0Dn40gxVCMo5TkgS8Ik18Q,0.0175,https://api.spotify.com/v1/audio-analysis/0Dn40gxVCMo5TkgS8Ik18Q,"2kCcBybjl3SAtIcwdWpUe3, 15UsOTVnJzReFVN1VCnxy4","Lil Peep, XXXTENTACION",24,0.669,1,196400,0.574,False,True,USQX91802294,https://api.spotify.com/v1/tracks/0Dn40gxVCMo5TkgS8Ik18Q,0Dn40gxVCMo5TkgS8Ik18Q,0.00294,False,False,4,,0.146,-6.442,0,Falling Down - Bonus Track,50,,0.0286,120.013,4,True,https://api.spotify.com/v1/tracks/0Dn40gxVCMo5TkgS8Ik18Q,1,audio_features,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q,0.273
1h0yImRPIVAjhhHeNVlTuC,0.56,https://api.spotify.com/v1/audio-analysis/1h0yImRPIVAjhhHeNVlTuC,"7n2wHs1TKAczGzO7Dd2rGr, 6LuN9FCkKOj5PcnpouEgny","Shawn Mendes, Khalid",21,0.534,1,190867,0.596,False,False,USUM71804955,https://api.spotify.com/v1/tracks/1h0yImRPIVAjhhHeNVlTuC,1h0yImRPIVAjhhHeNVlTuC,0,False,False,6,,0.133,-6.653,0,Youth (feat. Khalid),81,https://p.scdn.co/mp3-preview/69830a53af44446e6c87cd8cb82b4515565b9048?cid=b48aa986c53946d3b37781455e256dd4,0.117,100.121,4,True,https://api.spotify.com/v1/tracks/1h0yImRPIVAjhhHeNVlTuC,10,audio_features,spotify:track:1h0yImRPIVAjhhHeNVlTuC,0.324
3C2xQqHVkhA1Ht17SzPRke,0.243,https://api.spotify.com/v1/audio-analysis/3C2xQqHVkhA1Ht17SzPRke,38CvLGTsjtoloDgv3OKQp8,Robinson,17,0.697,1,208486,0.521,False,True,NZDY11700013,https://api.spotify.com/v1/tracks/3C2xQqHVkhA1Ht17SzPRke,3C2xQqHVkhA1Ht17SzPRke,0,False,False,5,,0.189,-6.519,1,Nothing to Regret,73,https://p.scdn.co/mp3-preview/62912bc5d80078e8d1c62c9be2dd33c726b76fe1?cid=b48aa986c53946d3b37781455e256dd4,0.031,91.998,4,True,https://api.spotify.com/v1/tracks/3C2xQqHVkhA1Ht17SzPRke,1,audio_features,spotify:track:3C2xQqHVkhA1Ht17SzPRke,0.331
2Kp3prE7jSyozQ2kT3Hiba,0.732,https://api.spotify.com/v1/audio-analysis/2Kp3prE7jSyozQ2kT3Hiba,5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,14,0.671,1,196466,0.456,False,False,GB9L31400023,https://api.spotify.com/v1/tracks/2Kp3prE7jSyozQ2kT3Hiba,2Kp3prE7jSyozQ2kT3Hiba,3.49e-06,False,False,9,,0.0829,-8.313,1,Drive,14,,0.0943,141.737,4,True,https://api.spotify.com/v1/tracks/2Kp3prE7jSyozQ2kT3Hiba,1,audio_features,spotify:track:2Kp3prE7jSyozQ2kT3Hiba,0.388
1Fo4OvzP9PThFKMeMIAEYu,0.82,https://api.spotify.com/v1/audio-analysis/1Fo4OvzP9PThFKMeMIAEYu,5JZ7CnR6gTvEMKX4g70Amv,Lauv,36,0.681,1,179998,0.34,False,False,GBKPL1819693,https://api.spotify.com/v1/tracks/1Fo4OvzP9PThFKMeMIAEYu,1Fo4OvzP9PThFKMeMIAEYu,0,False,False,7,,0.285,-8.617,1,Superhero,80,https://p.scdn.co/mp3-preview/b38123d0dc2ce0d29e784e86cb51369d2a684be5?cid=b48aa986c53946d3b37781455e256dd4,0.0339,129.98,4,True,https://api.spotify.com/v1/tracks/1Fo4OvzP9PThFKMeMIAEYu,1,audio_features,spotify:track:1Fo4OvzP9PThFKMeMIAEYu,0.417
1o6YK7phnXgsljfWSQQfWc,0.248,https://api.spotify.com/v1/audio-analysis/1o6YK7phnXgsljfWSQQfWc,0B3N0ZINFWvizfa8bKiz4v,James TW,42,0.675,1,216373,0.444,False,False,USUM71600705,https://api.spotify.com/v1/tracks/1o6YK7phnXgsljfWSQQfWc,1o6YK7phnXgsljfWSQQfWc,0,False,False,7,,0.0531,-6.067,1,When You Love Someone,81,https://p.scdn.co/mp3-preview/b98189d6f3dec59097a10ea07643ffba8a249682?cid=b48aa986c53946d3b37781455e256dd4,0.028,125.884,4,True,https://api.spotify.com/v1/tracks/1o6YK7phnXgsljfWSQQfWc,3,audio_features,spotify:track:1o6YK7phnXgsljfWSQQfWc,0.356
4T3fNx3CgwDRRYgmFCbD4J,0.0984,https://api.spotify.com/v1/audio-analysis/4T3fNx3CgwDRRYgmFCbD4J,6LuN9FCkKOj5PcnpouEgny,Khalid,51,0.442,1,229413,0.585,False,False,USRC11803179,https://api.spotify.com/v1/tracks/4T3fNx3CgwDRRYgmFCbD4J,4T3fNx3CgwDRRYgmFCbD4J,0.391,False,False,0,,0.14,-10.332,0,Better,83,,0.0964,97.565,4,True,https://api.spotify.com/v1/tracks/4T3fNx3CgwDRRYgmFCbD4J,1,audio_features,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,0.116
1A6OTy97kk0mMdm78rHsm8,0.551,https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8,"246dkjvS1zLTtiykXe5h60, 1zNqQNIdeOUZHb8zbZRFMX","Post Malone, Swae Lee",81,0.753,1,158053,0.498,False,False,USUM71814888,https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8,1A6OTy97kk0mMdm78rHsm8,0,False,False,2,,0.0706,-5.61,1,Sunflower - Spider-Man: Into the Spider-Verse,63,,0.0504,89.95,4,True,https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8,1,audio_features,spotify:track:1A6OTy97kk0mMdm78rHsm8,0.927
