song.id,acousticness,analysis_url,artist.id,artist.name,isBanger,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,is_local,key,linked_from,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
1Y1Zqbk4UsJCTGRNMQSfV3,0.977,https://api.spotify.com/v1/audio-analysis/1Y1Zqbk4UsJCTGRNMQSfV3,"4NJhFmfw43RLBLjQvxDuRS, 6y2jrpnnlokrRx4fxMGiJz, 7gHu5sjxJxPoShArp56slW, 6010OuGh2ONYWTwsxj5Y0j","Wolfgang Amadeus Mozart, The Cavendish Orchestra, The Cavendish Voices, Terry Cavendish",False,11,0.126,1,179400,0.139,False,False,USA560976893,https://api.spotify.com/v1/tracks/1Y1Zqbk4UsJCTGRNMQSfV3,1Y1Zqbk4UsJCTGRNMQSfV3,0.519,False,2,,0.12,-17.939,0,"Requiem in D Minor, K. 626: Lacrimosa",0,,0.0377,89.382,4,True,https://api.spotify.com/v1/tracks/1Y1Zqbk4UsJCTGRNMQSfV3,22,audio_features,spotify:track:1Y1Zqbk4UsJCTGRNMQSfV3,0.0425
6AEXs6H0ZPJXn0GJ6wIISe,0.938,https://api.spotify.com/v1/audio-analysis/6AEXs6H0ZPJXn0GJ6wIISe,"5ihY290YPGc3aY2xTyx7Gy, 3CufywuKIBC8WhWNvzTQr1, 2EGK18Dwe9ylcNRgGr56mX","Edvard Grieg, BBC Scottish Symphony Orchestra, Jerzy Maksymiuk",False,14,0.182,1,342867,0.00856,False,False,HKI199246408,https://api.spotify.com/v1/tracks/6AEXs6H0ZPJXn0GJ6wIISe,6AEXs6H0ZPJXn0GJ6wIISe,0.785,False,9,,0.0579,-35.021,0,"Peer Gynt Suite No. 2, Op. 55: IV. Solveigs sang (Solveig's Song)",36,https://p.scdn.co/mp3-preview/e878c23f8d8261cac1c890caf563a59d8bd99c77?cid=b48aa986c53946d3b37781455e256dd4,0.0496,49.803,3,True,https://api.spotify.com/v1/tracks/6AEXs6H0ZPJXn0GJ6wIISe,8,audio_features,spotify:track:6AEXs6H0ZPJXn0GJ6wIISe,0.0351
15WRWc3qqlyAzTne9q5tQK,0.948,https://api.spotify.com/v1/audio-analysis/15WRWc3qqlyAzTne9q5tQK,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,False,34,0.33,1,126960,0.229,False,False,USNLR1400774,https://api.spotify.com/v1/tracks/15WRWc3qqlyAzTne9q5tQK,15WRWc3qqlyAzTne9q5tQK,0.973,False,9,,0.0998,-16.442,0,Cornfield Chase,67,,0.0375,96.158,4,True,https://api.spotify.com/v1/tracks/15WRWc3qqlyAzTne9q5tQK,2,audio_features,spotify:track:15WRWc3qqlyAzTne9q5tQK,0.0593
0j7Iwtj1a6tOYLqMyMPuCp,0.836,https://api.spotify.com/v1/audio-analysis/0j7Iwtj1a6tOYLqMyMPuCp,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,False,15,0.113,1,330238,0.0731,False,False,USNLR1601021,https://api.spotify.com/v1/tracks/0j7Iwtj1a6tOYLqMyMPuCp,0j7Iwtj1a6tOYLqMyMPuCp,0.65,False,11,,0.0607,-18.331,0,Dr. Ford,53,,0.0403,64.925,4,True,https://api.spotify.com/v1/tracks/0j7Iwtj1a6tOYLqMyMPuCp,8,audio_features,spotify:track:0j7Iwtj1a6tOYLqMyMPuCp,0.0379
22eApR0xFh901dvDH636L0,0.96,https://api.spotify.com/v1/audio-analysis/22eApR0xFh901dvDH636L0,"1joFZGTRER78nUsWtgHCHR, 47BWEfq4CgZGZ1wXdwsMNG, 2duXUWJifjMXqWzVG1jIB9","Rachel Portman, David Snell, John Lenehan",False,16,0.141,1,275600,0.0939,False,False,USSM19921820,https://api.spotify.com/v1/tracks/22eApR0xFh901dvDH636L0,22eApR0xFh901dvDH636L0,0.755,False,0,,0.087,-19.175,1,End Credits - Instrumental,52,https://p.scdn.co/mp3-preview/f23abc677394d7afb9ab481039ce03304ea568f9?cid=b48aa986c53946d3b37781455e256dd4,0.0393,141.4,4,True,https://api.spotify.com/v1/tracks/22eApR0xFh901dvDH636L0,18,audio_features,spotify:track:22eApR0xFh901dvDH636L0,0.037
6ZDDV6RKHY1By3QUqdorFo,0.988,https://api.spotify.com/v1/audio-analysis/6ZDDV6RKHY1By3QUqdorFo,71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,False,11,0.565,1,156467,0.171,False,False,GBUM71705451,https://api.spotify.com/v1/tracks/6ZDDV6RKHY1By3QUqdorFo,6ZDDV6RKHY1By3QUqdorFo,0.802,False,10,,0.098,-17.76,1,Elisa's Theme,11,,0.0356,89.989,3,True,https://api.spotify.com/v1/tracks/6ZDDV6RKHY1By3QUqdorFo,4,audio_features,spotify:track:6ZDDV6RKHY1By3QUqdorFo,0.242
4ofk8h5apz9dDMhRnUNzCm,0.993,https://api.spotify.com/v1/audio-analysis/4ofk8h5apz9dDMhRnUNzCm,0Gw30FmjnPfqEh75ACEjyh,Classical Study Music,False,12,0.454,1,202480,0.0793,False,False,USTCG1036512,https://api.spotify.com/v1/tracks/4ofk8h5apz9dDMhRnUNzCm,4ofk8h5apz9dDMhRnUNzCm,0.9,False,2,,0.107,-21.326,1,Canon In D,38,https://p.scdn.co/mp3-preview/0792c18e23ae11866de9fdce17157282a4561373?cid=b48aa986c53946d3b37781455e256dd4,0.0634,76.747,4,True,https://api.spotify.com/v1/tracks/4ofk8h5apz9dDMhRnUNzCm,5,audio_features,spotify:track:4ofk8h5apz9dDMhRnUNzCm,0.189
75v0XH4LM9nOWoyiy10c3t,0.993,https://api.spotify.com/v1/audio-analysis/75v0XH4LM9nOWoyiy10c3t,0Gw30FmjnPfqEh75ACEjyh,Classical Study Music,False,12,0.298,1,117423,0.149,False,False,USTCG1036473,https://api.spotify.com/v1/tracks/75v0XH4LM9nOWoyiy10c3t,75v0XH4LM9nOWoyiy10c3t,0.942,False,0,,0.116,-15.734,0,Moonlight Sonata,35,https://p.scdn.co/mp3-preview/348ca2d32fd32ddc9ab4119bd2a95d3e3e3f7ac1?cid=b48aa986c53946d3b37781455e256dd4,0.0491,153.936,3,True,https://api.spotify.com/v1/tracks/75v0XH4LM9nOWoyiy10c3t,2,audio_features,spotify:track:75v0XH4LM9nOWoyiy10c3t,0.392
6URm2kt7SV1bXWTxNQtVYR,0.988,https://api.spotify.com/v1/audio-analysis/6URm2kt7SV1bXWTxNQtVYR,00sazWvoTLOqg5MFwC68Um,Yann Tiersen,False,19,0.194,1,158667,0.179,False,False,FR91U0100008,https://api.spotify.com/v1/tracks/6URm2kt7SV1bXWTxNQtVYR,6URm2kt7SV1bXWTxNQtVYR,0.86,False,9,,0.0819,-16.836,0,La Valse d'Amélie - Version piano,60,,0.0413,177.667,3,True,https://api.spotify.com/v1/tracks/6URm2kt7SV1bXWTxNQtVYR,19,audio_features,spotify:track:6URm2kt7SV1bXWTxNQtVYR,0.179
1Jj5GOtn7BoyruCmfJUa67,0.996,https://api.spotify.com/v1/audio-analysis/1Jj5GOtn7BoyruCmfJUa67,09D82jKcSb3omGk0kInAea,Novo Talos,False,11,0.358,1,171898,0.0262,False,False,SE5IB1600442,https://api.spotify.com/v1/tracks/1Jj5GOtn7BoyruCmfJUa67,1Jj5GOtn7BoyruCmfJUa67,0.933,False,0,,0.09,-25.829,0,Morning Whisper,62,https://p.scdn.co/mp3-preview/3b14d450ea795c912a4c662b2d6af8d7ee686897?cid=b48aa986c53946d3b37781455e256dd4,0.0438,70.5,4,True,https://api.spotify.com/v1/tracks/1Jj5GOtn7BoyruCmfJUa67,1,audio_features,spotify:track:1Jj5GOtn7BoyruCmfJUa67,0.0939
